CountryName,SuicideCount,Year,Population,GDP,GDPPerCapita,EmploymentPopulationRatio,Religions
Saint Lucia,4,2018,177888.0,2057066667.0,11563.83043,57.061,Christianity
Saint Lucia,13,2019,178583.0,2102534000.0,11773.42748,58.805,Christianity
Saint Lucia,7,2020,179237.0,1604444444.0,8951.524766,52.872,Christianity
Saint Vincent and the Grenadines,7,1995,114174.0,316007407.4,2767.77031,50.431,Christianity
Saint Vincent and the Grenadines,8,1996,114290.0,331488888.9,2900.419012,50.259,Christianity
Saint Vincent and the Grenadines,3,1997,114276.0,347770370.4,3043.249417,50.511,Christianity
Saint Vincent and the Grenadines,10,1998,114165.0,373618518.5,3272.618741,50.394,Christianity
Saint Vincent and the Grenadines,6,1999,113995.0,390718518.5,3427.505755,50.467,Christianity
Saint Vincent and the Grenadines,5,2000,113813.0,427946037.0,3760.080457,50.349,Christianity
Saint Vincent and the Grenadines,8,2001,113641.0,462072333.3,4066.070638,50.205,Christianity
Saint Vincent and the Grenadines,7,2002,113450.0,487763851.9,4299.372868,50.701,Christianity
Saint Vincent and the Grenadines,4,2003,113108.0,509090888.9,4500.927334,51.346,Christianity
Saint Vincent and the Grenadines,4,2004,112608.0,549900185.2,4883.313665,51.755,Christianity
Saint Vincent and the Grenadines,8,2005,112043.0,579948925.9,5176.128147,51.881,Christianity
Saint Vincent and the Grenadines,6,2006,111427.0,643501148.1,5775.091747,52.313,Christianity
Saint Vincent and the Grenadines,11,2007,110824.0,713596666.7,6439.008398,52.566,Christianity
Saint Vincent and the Grenadines,4,2008,110316.0,732663259.3,6641.495878,52.71,Christianity
Saint Vincent and the Grenadines,1,2009,109840.0,714300259.3,6503.097772,52.27,Christianity
Saint Vincent and the Grenadines,5,2010,109308.0,720447888.9,6590.989579,51.798,Christianity
Saint Vincent and the Grenadines,5,2011,108703.0,713796370.4,6566.482713,51.735,Christianity
Saint Vincent and the Grenadines,10,2012,108083.0,730032592.6,6754.370184,51.895,Christianity
Saint Vincent and the Grenadines,0,2013,107450.0,764781259.3,7117.554763,52.269,Christianity
Saint Vincent and the Grenadines,2,2014,106912.0,770900000.0,7210.603113,52.379,Christianity
Saint Vincent and the Grenadines,3,2015,106482.0,786555555.6,7386.746638,52.485,Christianity
Saint Vincent and the Grenadines,0,2016,105963.0,814303703.7,7684.79284,52.609,Christianity
Saint Vincent and the Grenadines,0,2017,105549.0,844037037.0,7996.636984,52.652,Christianity
Saint Vincent and the Grenadines,0,2018,105281.0,884329629.6,8399.707731,52.719,Christianity
Saint Vincent and the Grenadines,0,2019,104924.0,910766666.7,8680.251102,52.553,Christianity
Saint Vincent and the Grenadines,1,2020,104632.0,869111111.1,8306.360493,49.829,Christianity
Saint Vincent and the Grenadines,0,2021,104332.0,872222222.2,8360.064239,50.61,Christianity
Serbia,1460,1998,7567745.0,19457979423.0,2571.17271,48.05,Christianity
Serbia,1572,1999,7540401.0,19388663551.0,2571.30404,48.306,Christianity
Serbia,1546,2000,7516346.0,6875845987.0,914.7857199,48.575,Christianity
Serbia,1443,2001,7503433.0,12960546471.0,1727.282228,48.117,Christianity
Serbia,1449,2002,7496522.0,17120906918.0,2283.846685,47.246,Christianity
Serbia,1381,2003,7480591.0,22482365322.0,3005.426352,46.208,Christianity
Serbia,1346,2004,7463157.0,26141968161.0,3502.802924,44.034,Christianity
Serbia,1442,2005,7440769.0,27683225959.0,3720.479155,42.488,Christianity
Serbia,1444,2006,7411569.0,32482070360.0,4382.617279,42.281,Christianity
Serbia,1354,2007,7381579.0,43170990616.0,5848.476405,43.843,Christianity
Serbia,1290,2008,7350222.0,52194221469.0,7101.040141,45.584,Christianity
Serbia,1376,2009,7320807.0,45162894381.0,6169.114195,42.759,Christianity
Serbia,1209,2010,7291436.0,41819468692.0,5735.422857,40.153,Christianity
Serbia,1256,2011,7234099.0,49258136129.0,6809.159804,38.374,Christianity
Serbia,1245,2012,7199077.0,43309252921.0,6015.945228,38.196,Christianity
Serbia,1198,2013,7164132.0,48394239475.0,6755.073675,39.956,Christianity
Serbia,1134,2014,7130576.0,47062202419.0,6600.056211,41.9,Christianity
Serbia,1064,2015,7095383.0,39655949731.0,5588.979444,42.466,Christianity
Serbia,962,2016,7058322.0,40692661657.0,5765.203352,45.227,Christianity
Serbia,1005,2017,7020858.0,44179075779.0,6292.546549,46.764,Christianity
Serbia,949,2018,6982604.0,50640662859.0,7252.403668,47.653,Christianity
Serbia,941,2019,6945235.0,51514242939.0,7417.206608,49.127,Christianity
Serbia,895,2020,6899126.0,53356484591.0,7733.803469,49.436,Christianity
Serbia,882,2021,6834326.0,63101069561.0,9232.961606,52.138,Christianity
Serbia,769,2022,6664449.0,63563401044.0,9537.682867,54.011,Christianity
Serbia,800,2023,6670000.0,64000000000.0,9600.0,54.5,Christianity
Singapore,296,1991,3135083.0,45466164978.0,14502.37999,60.411,Taoism
Singapore,277,1992,3230698.0,52131320033.0,16136.24054,60.411,Taoism
Singapore,270,1993,3313471.0,60603815716.0,18290.13011,60.926,Taoism
Singapore,316,1994,3419048.0,73688724431.0,21552.41004,61.565,Taoism
Singapore,364,1995,3524506.0,87812540788.0,24914.8507,62.116,Taoism
Singapore,239,1996,3670704.0,96293086513.0,26232.8661,62.481,Taoism
Singapore,303,1997,3796038.0,100000000000.0,26375.86537,63.681,Taoism
Singapore,328,1998,3927213.0,85728207782.0,21829.27378,63.334,Taoism
Singapore,277,1999,3958723.0,86286849755.0,21796.63739,62.719,Taoism
Singapore,309,2000,4027887.0,96076539926.0,23852.83895,63.672,Taoism
Singapore,305,2001,4138012.0,89793790670.0,21699.74149,63.685,Taoism
Singapore,321,2002,4175950.0,92538372870.0,22159.83737,61.705,Taoism
Singapore,320,2003,4114826.0,97646401096.0,23730.38401,61.573,Taoism
Singapore,335,2004,4166664.0,115000000000.0,27608.08001,61.593,Taoism
Singapore,359,2005,4265762.0,128000000000.0,29961.31728,62.454,Taoism
Singapore,372,2006,4401365.0,149000000000.0,33768.45282,64.136,Taoism
Singapore,328,2007,4588599.0,181000000000.0,39432.88602,64.069,Taoism
Singapore,319,2008,4839396.0,194000000000.0,40008.57205,65.14,Taoism
Singapore,349,2009,4987573.0,194000000000.0,38926.80544,63.994,Taoism
Singapore,296,2010,5076732.0,240000000000.0,47236.68308,65.874,Taoism
Singapore,308,2011,5183688.0,279000000000.0,53891.45703,66.23,Taoism
Singapore,392,2012,5312437.0,295000000000.0,55547.55531,66.962,Taoism
Singapore,357,2013,5399162.0,308000000000.0,56967.42579,66.81,Taoism
Singapore,355,2014,5469724.0,315000000000.0,57564.80231,67.643,Taoism
Singapore,329,2015,5535002.0,308000000000.0,55645.60686,68.454,Taoism
Singapore,336,2016,5607283.0,319000000000.0,56895.65831,67.993,Taoism
Singapore,307,2017,5612253.0,343000000000.0,61164.89736,67.616,Taoism
Singapore,334,2018,5638676.0,377000000000.0,66836.522,67.596,Taoism
Singapore,322,2019,5703569.0,377000000000.0,66070.48681,68.262,Taoism
Singapore,359,2020,5685807.0,348000000000.0,61273.99166,67.426,Taoism
Singapore,309,2021,5453566.0,424000000000.0,77710.08924,67.915,Taoism
Singapore,370,2022,5637022.0,467000000000.0,82807.62906,68.694,Taoism
Singapore,383,2023,5640000.0,470000000000.0,83300.0,69.0,Taoism
Slovakia,735,1995,5361999.0,25840146405.0,4819.125555,51.978,Christianity
Slovakia,672,1996,5373361.0,27925036755.0,5196.94038,53.329,Christianity
Slovakia,630,1997,5383291.0,27706028096.0,5146.671078,52.575,Christianity
Slovakia,673,1998,5390516.0,29856000671.0,5538.616465,51.69,Christianity
Slovakia,692,1999,5396020.0,30463670124.0,5645.581396,49.677,Christianity
Slovakia,729,2000,5388720.0,29242558797.0,5426.624281,48.544,Christianity
Slovakia,692,2001,5378867.0,30778781607.0,5722.168183,48.639,Christianity
Slovakia,717,2002,5376912.0,35297794386.0,6564.696314,48.713,Christianity
Slovakia,753,2003,5373374.0,46919965224.0,8731.937368,49.585,Christianity
Slovakia,676,2004,5372280.0,57437444469.0,10691.44655,49.115,Christianity
Slovakia,679,2005,5372807.0,62808723477.0,11690.11347,49.797,Christianity
Slovakia,591,2008,5379233.0,101000000000.0,18753.58494,53.679,Christianity
Slovakia,601,2009,5386406.0,89399303222.0,16597.20846,51.803,Christianity
Slovakia,631,2010,5391428.0,91162836320.0,16908.84796,50.518,Christianity
Slovakia,571,2012,5407579.0,94623731086.0,17498.3539,50.938,Christianity
Slovakia,616,2013,5413393.0,98935222175.0,18276.00955,50.862,Christianity
Slovakia,554,2014,5418649.0,101000000000.0,18719.98814,52.811,Christianity
Slovakia,389,2016,5430798.0,89952699525.0,16563.4405,54.264,Christianity
Slovakia,375,2017,5439232.0,95649966261.0,17585.197,55.088,Christianity
Slovakia,413,2018,5446771.0,106000000000.0,19486.39368,55.898,Christianity
Slovakia,365,2019,5454147.0,106000000000.0,19381.89055,56.261,Christianity
Slovakia,358,2020,5458827.0,107000000000.0,19552.09111,55.073,Christianity
Slovakia,383,2021,5447247.0,119000000000.0,21768.14867,56.35,Christianity
Slovenia,593,1997,1985956.0,20763101741.0,10454.96564,54.451,Christianity
Slovenia,612,1998,1981629.0,22146231968.0,11175.77103,55.186,Christianity
Slovenia,590,1999,1983045.0,22711384311.0,11452.78312,53.643,Christianity
Slovenia,588,2000,1988925.0,20289627637.0,10201.30354,53.437,Christianity
Slovenia,581,2001,1992060.0,20876309970.0,10479.75963,54.434,Christianity
Slovenia,540,2002,1994530.0,23489890274.0,11777.15566,53.811,Christianity
Slovenia,562,2003,1995733.0,29634713641.0,14849.03724,52.765,Christianity
Slovenia,512,2004,1997012.0,34414784504.0,17233.13856,55.247,Christianity
Slovenia,503,2005,2000474.0,36206395971.0,18098.90854,55.397,Christianity
Slovenia,529,2006,2006868.0,39481045038.0,19672.96556,55.767,Christianity
Slovenia,434,2007,2018122.0,48067401207.0,23817.88673,56.821,Christianity
Slovenia,408,2008,2021316.0,55779427740.0,27595.59997,56.886,Christianity
Slovenia,447,2009,2039669.0,50567734886.0,24792.12798,55.958,Christianity
Slovenia,414,2010,2048583.0,48208240226.0,23532.48085,54.893,Christianity
Slovenia,435,2011,2052843.0,51583869785.0,25128.01504,53.198,Christianity
Slovenia,440,2012,2057159.0,46577793184.0,22641.80512,52.458,Christianity
Slovenia,446,2013,2059953.0,48415657265.0,23503.28249,51.463,Christianity
Slovenia,388,2014,2061980.0,49997186439.0,24247.17332,52.101,Christianity
Slovenia,422,2015,2063531.0,43107506024.0,20890.16643,52.179,Christianity
Slovenia,371,2016,2065042.0,44766722791.0,21678.35947,52.07,Christianity
Slovenia,411,2017,2066388.0,48589100043.0,23514.02546,54.591,Christianity
Slovenia,353,2018,2073894.0,54177882426.0,26123.74713,55.803,Christianity
Slovenia,392,2019,2088385.0,54386654314.0,26042.44635,55.495,Christianity
Slovenia,368,2020,2102419.0,53734526854.0,25558.42905,54.906,Christianity
South Africa,144,1996,44661603.0,163000000000.0,3654.927598,49.921,Christianity
South Africa,104,1997,45285048.0,169000000000.0,3731.431561,49.693,Christianity
South Africa,184,1998,45852166.0,153000000000.0,3336.439647,49.353,Christianity
South Africa,284,1999,46364681.0,152000000000.0,3267.939169,49.036,Christianity
South Africa,267,2000,46813266.0,152000000000.0,3241.661396,48.887,Christianity
South Africa,385,2001,47229714.0,135000000000.0,2867.472497,48.817,Christianity
South Africa,237,2002,47661514.0,129000000000.0,2708.423333,48.689,Christianity
South Africa,259,2003,48104048.0,197000000000.0,4095.6837,48.432,Christianity
South Africa,389,2004,48556071.0,256000000000.0,5268.278576,48.341,Christianity
South Africa,463,2005,49017147.0,289000000000.0,5893.187076,48.258,Christianity
South Africa,515,2006,49491756.0,304000000000.0,6139.581618,48.266,Christianity
South Africa,421,2007,49996094.0,333000000000.0,6662.062785,48.212,Christianity
South Africa,442,2008,50565812.0,316000000000.0,6251.877427,48.044,Christianity
South Africa,372,2009,51170779.0,330000000000.0,6444.18684,46.152,Christianity
South Africa,394,2010,51784921.0,417000000000.0,8059.562798,41.613,Christianity
South Africa,359,2011,52443325.0,458000000000.0,8737.041269,44.138,Christianity
South Africa,492,2012,53145033.0,434000000000.0,8173.869138,43.766,Christianity
South Africa,592,2013,53873616.0,401000000000.0,7441.230854,43.829,Christianity
South Africa,584,2014,54729551.0,381000000000.0,6965.137897,43.408,Christianity
South Africa,483,2015,55876504.0,347000000000.0,6204.929901,44.496,Christianity
South Africa,432,2016,56422274.0,324000000000.0,5735.066787,44.046,Christianity
South Africa,376,2017,56641209.0,381000000000.0,6734.475153,44.679,Christianity
South Africa,314,2018,57339635.0,405000000000.0,7067.724165,44.051,Christianity
Spain,2916,1991,38966376.0,577000000000.0,14811.90282,41.664,Christianity
Spain,2786,1992,39157685.0,631000000000.0,16112.18892,40.821,Christianity
Spain,3037,1993,39361262.0,525000000000.0,13339.90856,38.665,Christianity
Spain,3171,1994,39549108.0,531000000000.0,13415.287,37.974,Christianity
Spain,3157,1995,39724050.0,615000000000.0,15471.96272,38.593,Christianity
Spain,3320,1996,39889852.0,643000000000.0,16109.0844,39.092,Christianity
Spain,3373,1997,40057389.0,590000000000.0,14730.79718,40.214,Christianity
Spain,3261,1998,40223509.0,619000000000.0,15394.35146,41.515,Christianity
Spain,3220,1999,40386875.0,635000000000.0,15720.6405,43.598,Christianity
Spain,3394,2000,40567864.0,598000000000.0,14749.68742,45.44,Christianity
Spain,3189,2001,40850412.0,628000000000.0,15369.00116,46.553,Christianity
Spain,3372,2002,41431558.0,709000000000.0,17106.68658,47.541,Christianity
Spain,3478,2003,42187645.0,907000000000.0,21510.83625,48.511,Christianity
Spain,3508,2004,42921895.0,1070000000000.0,24907.00085,49.448,Christianity
Spain,3399,2005,43653155.0,1150000000000.0,26429.15094,51.579,Christianity
Spain,3247,2006,44397319.0,1260000000000.0,28389.07858,52.786,Christianity
Spain,3264,2007,45226803.0,1470000000000.0,32591.35031,53.477,Christianity
Spain,3457,2008,45954106.0,1630000000000.0,35510.72223,52.417,Christianity
Spain,3429,2009,46362946.0,1490000000000.0,32169.50285,48.611,Christianity
Spain,3158,2010,46576897.0,1420000000000.0,30532.48051,47.518,Christianity
Spain,3180,2011,46742697.0,1480000000000.0,31677.90031,46.654,Christianity
Spain,3539,2012,46773055.0,1320000000000.0,28322.94659,44.666,Christianity
Spain,3873,2013,46620045.0,1360000000000.0,29077.18206,43.614,Christianity
Spain,3911,2014,46480882.0,1370000000000.0,29513.65118,44.261,Christianity
Spain,3604,2015,46444832.0,1200000000000.0,25754.36103,45.563,Christianity
Spain,3569,2016,46484062.0,1230000000000.0,26537.15949,46.785,Christianity
Spain,3680,2017,46593236.0,1310000000000.0,28185.32137,47.866,Christianity
Spain,3541,2018,46797754.0,1420000000000.0,30379.72111,48.776,Christianity
Spain,3673,2019,47134837.0,1390000000000.0,29581.51855,49.406,Christianity
Spain,3947,2020,47365655.0,1280000000000.0,26984.29628,47.577,Christianity
Spain,4005,2021,47415794.0,1450000000000.0,30488.82095,48.931,Christianity
Sri Lanka,4898,1996,18322506.0,13897738375.0,758.5064169,49.112,Buddhism
Sri Lanka,5887,1997,18449123.0,15091913884.0,818.0287965,49.385,Buddhism
Sri Lanka,5518,1998,18560798.0,15794972847.0,850.9856552,53.426,Buddhism
Sri Lanka,5619,1999,18670411.0,15656327860.0,838.5636427,52.221,Buddhism
Sri Lanka,5252,2000,18776371.0,16330814180.0,869.7534886,51.269,Buddhism
Sri Lanka,4590,2001,18920275.0,15749753805.0,832.4273196,50.971,Buddhism
Sri Lanka,4382,2002,19110707.0,16536535647.0,865.3021391,50.287,Buddhism
Sri Lanka,4467,2003,19303180.0,18881765437.0,978.1686456,50.376,Buddhism
Sri Lanka,4336,2004,19490431.0,20662525941.0,1060.136943,50.08,Buddhism
Sri Lanka,4349,2005,19673866.0,24405791045.0,1240.518312,50.257,Buddhism
Sri Lanka,4015,2006,19870706.0,28279802406.0,1423.190621,50.681,Buddhism
Sri Lanka,3859,2007,20078655.0,32350238760.0,1611.175587,50.754,Buddhism
Sri Lanka,3598,2009,20482477.0,42066224093.0,2053.766451,50.388,Buddhism
Sri Lanka,3563,2010,20668557.0,58636161082.0,2836.974109,50.743,Buddhism
Sri Lanka,3391,2011,20859743.0,67753284044.0,3248.04021,50.692,Buddhism
Sri Lanka,3180,2012,21017147.0,70447216891.0,3351.892476,50.53,Buddhism
Sri Lanka,3165,2013,21131756.0,77000578167.0,3643.832447,49.869,Buddhism
Sri Lanka,2800,2014,21239457.0,82528535714.0,3885.623616,49.453,Buddhism
Sri Lanka,2692,2015,21336697.0,85140955389.0,3990.353117,51.244,Buddhism
Sri Lanka,2726,2019,21803000.0,89014978344.0,4082.694049,49.81,Buddhism
Suriname,58,1991,415981.0,448100000.0,1077.212661,40.128,Hinduism
Suriname,52,1992,419521.0,404600000.0,964.4332465,39.985,Hinduism
Suriname,64,1995,434490.0,691590497.7,1591.729379,43.954,Hinduism
Suriname,23,1996,443834.0,861372806.2,1940.75444,42.454,Hinduism
Suriname,35,1997,452887.0,926422500.0,2045.593051,42.3,Hinduism
Suriname,30,1998,461749.0,1110850000.0,2405.744246,41.961,Hinduism
Suriname,53,1999,470458.0,886290697.7,1883.889099,40.271,Hinduism
Suriname,54,2000,478998.0,947671969.7,1978.446611,41.05,Hinduism
Suriname,73,2001,487394.0,834279357.8,1711.714461,41.937,Hinduism
Suriname,70,2002,495666.0,1093574468.0,2206.27291,42.865,Hinduism
Suriname,77,2003,503780.0,1274190311.0,2529.259422,43.793,Hinduism
Suriname,67,2004,510572.0,1484092538.0,2906.725278,44.721,Hinduism
Suriname,72,2005,516220.0,1793410397.0,3474.120331,45.341,Hinduism
Suriname,112,2006,522023.0,2626380435.0,5031.158465,45.934,Hinduism
Suriname,119,2007,527946.0,2936612022.0,5562.334068,46.491,Hinduism
Suriname,147,2008,533938.0,3532969035.0,6616.815126,47.091,Hinduism
Suriname,132,2009,539987.0,3875409836.0,7176.857658,47.66,Hinduism
Suriname,137,2010,546080.0,4368370998.0,7999.507394,48.999,Hinduism
Suriname,127,2011,552146.0,4422276622.0,8009.252302,49.31,Hinduism
Suriname,134,2012,558111.0,4980000000.0,8922.956186,49.524,Hinduism
Suriname,133,2013,563947.0,5145757576.0,9124.541093,50.853,Hinduism
Suriname,130,2014,569682.0,5240606061.0,9199.177893,51.185,Hinduism
Sweden,1483,1991,8617375.0,274000000000.0,31822.80385,64.201,Christianity
Sweden,1355,1992,8668067.0,284000000000.0,32800.98269,61.245,Christianity
Sweden,1373,1993,8718561.0,213000000000.0,24425.28493,57.596,Christianity
Sweden,1324,1994,8780745.0,229000000000.0,26083.61439,56.709,Christianity
Sweden,1348,1995,8826939.0,267000000000.0,30282.96392,57.54,Christianity
Sweden,1253,1996,8840998.0,292000000000.0,32998.96816,56.957,Christianity
Sweden,1201,1997,8846062.0,268000000000.0,30312.4876,56.2,Christianity
Sweden,1231,1998,8850974.0,271000000000.0,30596.5272,56.522,Christianity
Sweden,1220,1999,8857874.0,274000000000.0,30941.07936,57.832,Christianity
Sweden,1131,2000,8872109.0,263000000000.0,29624.91267,58.609,Christianity
Sweden,1197,2001,8895960.0,242000000000.0,27247.85773,59.728,Christianity
Sweden,1180,2002,8924958.0,267000000000.0,29899.19525,59.527,Christianity
Sweden,1112,2003,8958229.0,334000000000.0,37321.7979,59.159,Christianity
Sweden,1155,2004,8993531.0,385000000000.0,42821.67314,58.245,Christianity
Sweden,1219,2005,9029572.0,392000000000.0,43437.06312,58.172,Christianity
Sweden,1197,2006,9080505.0,423000000000.0,46593.60216,58.889,Christianity
Sweden,1126,2007,9148092.0,491000000000.0,53700.00534,59.801,Christianity
Sweden,1170,2008,9219637.0,518000000000.0,56152.55234,59.899,Christianity
Sweden,1242,2009,9298515.0,437000000000.0,46946.96027,58.073,Christianity
Sweden,1141,2010,9378126.0,496000000000.0,52869.04429,57.833,Christianity
Sweden,1112,2011,9449213.0,574000000000.0,60755.75955,58.727,Christianity
Sweden,1154,2012,9519374.0,552000000000.0,58037.82132,58.741,Christianity
Sweden,1230,2013,9600379.0,587000000000.0,61126.9432,59.123,Christianity
Sweden,1148,2014,9696110.0,582000000000.0,60020.36046,59.323,Christianity
Sweden,1182,2015,9799186.0,505000000000.0,51545.48361,59.779,Christianity
Sweden,1135,2016,9923085.0,516000000000.0,51965.15715,60.303,Christianity
Sweden,1190,2017,10057698.0,541000000000.0,53791.50873,60.877,Christianity
Sweden,1272,2018,10175214.0,555000000000.0,54589.06039,61.32,Christianity
Sweden,1303,2019,10278887.0,534000000000.0,51939.42974,61.202,Christianity
Sweden,1201,2020,10353442.0,547000000000.0,52837.90398,59.977,Christianity
Sweden,1227,2021,10415811.0,640000000000.0,61417.68088,60.053,Christianity
Sweden,1255,2022,10486941.0,592000000000.0,56424.2847,61.343,Christianity
Sweden,1267,2023,10486941.0,592000000000.0,56424.2847,61.5,Christianity
Switzerland,1419,1995,7040687.0,353000000000.0,50113.83212,62.187,Christianity
Switzerland,1432,1996,7071850.0,340000000000.0,48092.6433,65.016,Christianity
Switzerland,1341,1997,7088906.0,295000000000.0,41584.44178,64.578,Christianity
Switzerland,1371,1998,7110001.0,303000000000.0,42680.58673,65.543,Christianity
Switzerland,1296,1999,7143991.0,298000000000.0,41695.69129,65.732,Christianity
Switzerland,1380,2000,7184250.0,279000000000.0,38865.02194,65.568,Christianity
Switzerland,1338,2001,7229854.0,287000000000.0,39638.79111,66.112,Christianity
Switzerland,1446,2002,7284753.0,309000000000.0,42458.73847,65.743,Christianity
Switzerland,1269,2003,7339001.0,362000000000.0,49335.74563,65.055,Christianity
Switzerland,1284,2004,7389625.0,404000000000.0,54659.45715,64.364,Christianity
Switzerland,1299,2005,7437115.0,418000000000.0,56242.89336,64.006,Christianity
Switzerland,1309,2006,7483934.0,442000000000.0,59011.03246,64.663,Christianity
Switzerland,1360,2007,7551117.0,491000000000.0,64989.15533,65.159,Christianity
Switzerland,1314,2008,7647675.0,567000000000.0,74175.19279,65.906,Christianity
Switzerland,1105,2009,7743831.0,554000000000.0,71568.31239,65.426,Christianity
Switzerland,1006,2010,7824909.0,599000000000.0,76531.37294,63.777,Christianity
Switzerland,1034,2011,7912398.0,716000000000.0,90476.75897,64.485,Christianity
Switzerland,1038,2012,7996861.0,686000000000.0,85836.20768,64.488,Christianity
Switzerland,1071,2013,8089346.0,706000000000.0,87304.33058,64.332,Christianity
Switzerland,1032,2014,8188649.0,727000000000.0,88724.99094,64.63,Christianity
Switzerland,1073,2015,8282396.0,694000000000.0,83806.4476,64.879,Christianity
Switzerland,1018,2016,8373338.0,688000000000.0,82153.07454,65.196,Christianity
Switzerland,1043,2017,8451840.0,695000000000.0,82254.37693,65.155,Christianity
Switzerland,1004,2018,8514329.0,726000000000.0,85217.36915,65.255,Christianity
Switzerland,1018,2019,8575280.0,721000000000.0,84121.93103,65.235,Christianity
Switzerland,972,2020,8638167.0,742000000000.0,85897.78433,64.599,Christianity
Switzerland,1008,2021,8704546.0,813000000000.0,93446.43445,63.944,Christianity
Tajikistan,163,2001,6408810.0,1080772703.0,168.6385933,38.066,Islam
Tajikistan,141,2002,6541755.0,1221106073.0,186.663376,38.252,Islam
Tajikistan,169,2003,6672492.0,1555318431.0,233.094087,38.429,Islam
Tajikistan,172,2004,6801204.0,2076176636.0,305.2660436,38.82,Islam
Tajikistan,187,2005,6929145.0,2312352268.0,333.7139384,38.554,Islam
Tajikistan,236,2016,8725318.0,6992416097.0,801.39384,39.456,Islam
Thailand,3602,1991,56099865.0,98234714971.0,1751.068652,72.934,Buddhism
Thailand,3602,1992,56939020.0,111000000000.0,1957.405423,73.71,Buddhism
Thailand,2333,1994,58610010.0,147000000000.0,2502.708649,73.356,Buddhism
Thailand,4291,1995,59424834.0,169000000000.0,2848.622456,73.696,Buddhism
Thailand,4531,1996,60211096.0,183000000000.0,3039.892139,73.871,Buddhism
Thailand,4185,1997,60989108.0,150000000000.0,2462.41438,74.129,Buddhism
Thailand,4964,1998,61745217.0,114000000000.0,1841.042955,71.098,Buddhism
Thailand,5293,1999,62442651.0,127000000000.0,2028.568771,70.424,Buddhism
Thailand,5191,2000,63066603.0,126000000000.0,2004.107059,70.923,Buddhism
Thailand,4905,2002,64222580.0,134000000000.0,2091.178903,71.745,Buddhism
Thailand,4486,2003,64776956.0,152000000000.0,2350.845496,71.856,Buddhism
Thailand,4296,2004,65311166.0,173000000000.0,2647.260733,72.282,Buddhism
Thailand,3941,2005,65821360.0,189000000000.0,2876.245773,72.685,Buddhism
Thailand,3612,2006,66319525.0,222000000000.0,3343.785952,72.06,Buddhism
Thailand,3756,2007,66826754.0,263000000000.0,3934.690909,72.712,Buddhism
Thailand,3778,2008,67328239.0,291000000000.0,4327.79747,72.534,Buddhism
Thailand,3787,2009,67813654.0,282000000000.0,4154.187447,71.666,Buddhism
Thailand,3761,2010,68270489.0,341000000000.0,4996.372098,71.146,Buddhism
Thailand,3873,2011,68712846.0,371000000000.0,5396.643586,72.796,Buddhism
Thailand,3985,2012,69157023.0,398000000000.0,5748.632721,72.577,Buddhism
Thailand,3961,2013,69578602.0,420000000000.0,6041.133948,70.094,Buddhism
Thailand,3952,2014,69960943.0,407000000000.0,5822.377783,69.425,Buddhism
Thailand,4205,2015,70294397.0,401000000000.0,5708.794091,68.825,Buddhism
Thailand,4131,2016,70607037.0,413000000000.0,5854.463908,67.779,Buddhism
Thailand,4329,2017,70898202.0,456000000000.0,6436.78966,66.94,Buddhism
Thailand,4758,2018,71127802.0,507000000000.0,7124.55881,67.278,Buddhism
Thailand,5870,2019,71307763.0,544000000000.0,7628.576033,66.478,Buddhism
Trinidad and Tobago,148,1991,1276224.0,5307905882.0,4159.070729,47.322,Christianity
Trinidad and Tobago,163,1992,1285502.0,5439552941.0,4231.46206,46.969,Christianity
Trinidad and Tobago,174,1993,1293974.0,4669488516.0,3608.641686,46.839,Christianity
Trinidad and Tobago,148,1994,1301393.0,4947205860.0,3801.469548,48.447,Christianity
Trinidad and Tobago,184,1995,1307822.0,5329214163.0,4074.877287,49.867,Christianity
Trinidad and Tobago,146,1996,1313434.0,5759537726.0,4385.0987,50.677,Christianity
Trinidad and Tobago,160,1997,1318171.0,5737751332.0,4352.812595,51.696,Christianity
Trinidad and Tobago,171,1998,1322572.0,6043694330.0,4569.652412,52.452,Christianity
Trinidad and Tobago,139,1999,1327063.0,6808982521.0,5130.866071,52.858,Christianity
Trinidad and Tobago,166,2000,1332203.0,8154338233.0,6120.942704,53.795,Christianity
Trinidad and Tobago,179,2001,1338567.0,8824873259.0,6592.776648,54.096,Christianity
Trinidad and Tobago,157,2002,1345964.0,9008273721.0,6692.804355,54.617,Christianity
Trinidad and Tobago,144,2003,1353548.0,11305459802.0,8352.463158,55.144,Christianity
Trinidad and Tobago,169,2004,1361172.0,13280275123.0,9756.500371,57.752,Christianity
Trinidad and Tobago,136,2005,1369075.0,15982282462.0,11673.78154,58.645,Christianity
Trinidad and Tobago,141,2006,1376919.0,18369361094.0,13340.91627,59.903,Christianity
Trinidad and Tobago,131,2007,1384861.0,21641620050.0,15627.28682,59.944,Christianity
Trinidad and Tobago,199,2008,1392803.0,27871587350.0,20011.14827,60.541,Christianity
Trinidad and Tobago,128,2009,1401191.0,19172165226.0,13682.76361,59.37,Christianity
Trinidad and Tobago,160,2010,1410296.0,22157948396.0,15711.55871,58.407,Christianity
Trinidad and Tobago,139,2011,1420020.0,25433011405.0,17910.31915,57.874,Christianity
Trinidad and Tobago,150,2012,1430377.0,27334581560.0,19110.0539,58.808,Christianity
Turkiye,1103,2009,72039206.0,649000000000.0,9012.999458,41.154,Islam
Turkiye,1524,2010,73142150.0,777000000000.0,10622.70204,42.999,Islam
